pair;A;B;ms;gar;interval;parson;shapeh;shapetime
220;DEUT4400.JSON;DEUT4405.JSON;0,2082991242;0,1398809524;0,1958762887;0,2989690722;-0,06801677;-0,04874815
221;DEUT4400.JSON;DEUT4406.JSON;0,5543582375;0,0148514851;0,2164948454;0,3402061856;-0,02777778;-0,06666667
222;DEUT4400.JSON;DEUT4407.JSON;0,6729447776;0,0264423077;0,206185567;0,5773195876;-0,00568182;-0,01032407
223;DEUT4400.JSON;DEUT4408.JSON;0,6444649699;0;0,1958762887;0,5567010309;-0,02637752;-0,01800354
224;DEUT4400.JSON;DEUT4409.JSON;0,4784293708;0,0154061625;0,2680412371;0,5463917526;-0,00141975;0,01446524
225;DEUT4400.JSON;DEUT4410.JSON;0,6793240285;0,0200573066;0,3092783505;0,5257731959;-0,00996782;-0,02536708
226;DEUT4400.JSON;DEUT4411.JSON;0,2763067871;0,125;0,1340206186;0,2474226804;-0,04545455;0,02444947
227;DEUT4400.JSON;DEUT4412.JSON;0,4029146141;0,25;0,2164948454;0,4329896907;-0,01086957;-0,04500908
228;DEUT4400.JSON;DEUT4413.JSON;0,3917966612;0,0773809524;0,2989690722;0,5257731959;-0,01754386;-0,07654865
229;DEUT4400.JSON;DEUT4414.JSON;0,6176450465;0,0476190476;0,2886597938;0,5154639175;-0,00127649;-0,02321979
230;DEUT4400.JSON;DEUT4415.JSON;0,1717296114;0,056379822;0,2474226804;0,3917525773;-0,02218921;-0,04050145
231;DEUT4400.JSON;DEUT4416.JSON;0,5081417625;0,2053571429;0,3092783505;0,5257731959;-0,01492537;0,06896061
232;DEUT4400.JSON;DEUT4417.JSON;0,2802713227;0,0091438071;0,2575757576;0,5151515152;0,00988682;0,0185033
233;DEUT4400.JSON;DEUT4418.JSON;0,5355261357;0;0,2577319588;0,3402061856;-0,01190476;-0,10492507
234;DEUT4400.JSON;DEUT4419.JSON;0,4248768473;0,068452381;0,2783505155;0,5670103093;-0,00121371;-0,02222222
235;DEUT4400.JSON;DEUT4420.JSON;0,4218835523;0,068452381;0,2680412371;0,5773195876;-0,00119413;-0,02185792
236;DEUT4400.JSON;DEUT4421.JSON;0,3484537493;0,0476190476;0,1340206186;0,2577319588;-0,04347826;-0,07036469
237;DEUT4400.JSON;DEUT4422.JSON;0,5119902846;0,1041666667;0,2474226804;0,4020618557;-0,02857143;0,00744615
238;DEUT4400.JSON;DEUT4423.JSON;0,6193821839;0,0142566191;0,2474226804;0,4948453608;-0,00609756;0,0160228
239;DEUT4400.JSON;DEUT4424.JSON;0,1844896004;0,1279761905;0,175257732;0,2164948454;-0,00321896;0,05309129
240;DEUT4400.JSON;DEUT4425.JSON;0,3527298851;0,125;0,2680412371;0,412371134;0,02021305;-0,01893939
241;DEUT4400.JSON;DEUT4426.JSON;0,3123802682;0,1875;0,2886597938;0,3917525773;-0,02197647;-0,04074074
242;DEUT4400.JSON;DEUT4427.JSON;0,2408148604;0,0295857988;0,2268041237;0,5360824742;-0,00694444;0,01432582
243;DEUT4400.JSON;DEUT4428.JSON;0,270320197;0,1517857143;0,2164948454;0,3608247423;-0,02631579;0,00496757
244;DEUT4400.JSON;DEUT4429.JSON;0,3835351669;0,0357142857;0,1958762887;0,2886597938;-0,01923077;0,01590337
245;DEUT4400.JSON;DEUT4430.JSON;0,1411466886;0,0623145401;0,1958762887;0,2886597938;-0,01923077;-0,08101634
246;DEUT4400.JSON;DEUT4431.JSON;0,4106116585;0,2142857143;0,2371134021;0,3195876289;0,03031957;-0,01690327
247;DEUT4400.JSON;DEUT4432.JSON;0,3621373837;0,1636904762;0,2268041237;0,2989690722;-0,01785714;-0,01788395
248;DEUT4400.JSON;DEUT4433.JSON;0,1907840722;0,0118343195;0,2577319588;0,5360824742;-0,03809621;-0,03962028
249;DEUT4400.JSON;DEUT4434.JSON;0,6439689381;0,0208333333;0,3195876289;0,5670103093;-0,01092793;-0,02575002
250;DEUT4400.JSON;DEUT4435.JSON;0,508569376;0,1671612265;0,2989690722;0,5154639175;-0,03010512;-0,02705362
251;DEUT4400.JSON;DEUT4436.JSON;0,3552955665;0,0922619048;0,2371134021;0,3092783505;-0,01612903;-0,02654321
252;DEUT4400.JSON;DEUT4437.JSON;0,3612821565;0,244047619;0,2474226804;0,4432989691;-0,00164569;0,01171448
253;DEUT4400.JSON;DEUT4438.JSON;0,5863431431;0,0034782609;0,2989690722;0,4536082474;-0,00148072;0,02415918
254;DEUT4400.JSON;DEUT4439.JSON;0,3357392648;0,0080645161;0,2989690722;0,5463917526;-0,01219512;-0,02674897
255;DEUT4400.JSON;DEUT4440.JSON;0,6004720854;0,0178571429;0,3505154639;0,4948453608;0,01653795;-0,00907768
256;DEUT4400.JSON;DEUT4441.JSON;0,3574336344;0,1428571429;0,2680412371;0,3917525773;-0,04979888;-0,03378378
257;DEUT4400.JSON;DEUT4442.JSON;0,3293479748;0,1517857143;0,2474226804;0,4948453608;-0,01111111;-0,04384954
258;DEUT4400.JSON;DEUT4443.JSON;0,333196497;0,1577380952;0,2164948454;0,4639175258;-0,02222222;-0,04412431
259;DEUT4400.JSON;DEUT4444.JSON;0,5977161159;0,0022988506;0,2164948454;0,5979381443;-0,01952136;0,01790603
260;DEUT4400.JSON;DEUT4445.JSON;0,2566365627;0,0385756677;0,3092783505;0,5051546392;0,01318242;-0,00735294
261;DEUT4400.JSON;DEUT4446.JSON;0,3510194308;0,1755952381;0,2680412371;0,4226804124;-0,03662146;-0,05128205
262;DEUT4400.JSON;DEUT4447.JSON;0,6184318555;0,0029761905;0,2680412371;0,5567010309;-0,02697497;0,02486949
263;DEUT4400.JSON;DEUT4448.JSON;0,5888409962;0;0,175257732;0,5463917526;-0,01725143;-0,01662214
264;DEUT4400.JSON;DEUT4449.JSON;0,6164391762;0,0121359223;0,2416666667;0,5;-0,00080474;-0,01465201
265;DEUT4400.JSON;DEUT4450.JSON;0,6285021552;0,0069124424;0,2454545455;0,6;-0,00080474;-0,01465201
266;DEUT4400.JSON;DEUT4451.JSON;0,5201149425;0,1101190476;0,2680412371;0,4329896907;-0,02439024;-0,04583333
267;DEUT4400.JSON;DEUT4452.JSON;0,2754515599;0,2142857143;0,1649484536;0,3917525773;0,02458344;-0,01772366
268;DEUT4400.JSON;DEUT4453.JSON;0,226122058;0,1369047619;0,1649484536;0,2886597938;-0,01851852;0,07117179
269;DEUT4400.JSON;DEUT4454.JSON;0,2278325123;0,1428571429;0,2164948454;0,3092783505;0,03136507;-0,01276232
270;DEUT4400.JSON;DEUT4455.JSON;0,5432283858;0,0054945055;0,206185567;0,2783505155;-0,00264415;-0,04938272
271;DEUT4400.JSON;DEUT4456.JSON;0,1776477833;0,1160714286;0,1958762887;0,2783505155;-0,00274208;0,04553077
272;DEUT4400.JSON;DEUT4457.JSON;0,6342492816;0;0,2268041237;0,5463917526;0,00540077;0,0075415
273;DEUT4400.JSON;DEUT4458.JSON;0,4838362069;0,0744047619;0,2577319588;0,5567010309;-0,00806452;-0,00798319
274;DEUT4400.JSON;DEUT4459.JSON;0,591091954;0,0073937153;0,2164948454;0,5773195876;-0,00735294;-0,01580611
275;DEUT4400.JSON;DEUT4460.JSON;0,6219553914;0,0202898551;0,2474226804;0,5257731959;-0,01724152;-0,02745098
276;DEUT4400.JSON;DEUT4461.JSON;0,5738793103;0,0044052863;0,2603550296;0,4970414201;-0,01611707;-0,02564103
277;DEUT4400.JSON;DEUT4462.JSON;0,5098522167;0,1101190476;0,2989690722;0,5154639175;-0,00925926;-0,04683261
278;DEUT4400.JSON;DEUT4463.JSON;0,1976087849;0,0443786982;0,2989690722;0,4536082474;0,02021305;0,04584394
279;DEUT4400.JSON;DEUT4464.JSON;0,345922277;0,130952381;0,2474226804;0,6082474227;-0,01470588;-0,00990863
280;DEUT4400.JSON;DEUT4465.JSON;0,3275691024;0,0504451039;0,2783505155;0,5979381443;-0,00093717;-0,00191709
281;DEUT4400.JSON;DEUT4466.JSON;0,2771298174;0,0090460526;0,2;0,5;-0,01086957;-0,01393795
282;DEUT4400.JSON;DEUT4467.JSON;0,5137691571;0,1577380952;0,2989690722;0,5051546392;-0,00862069;-0,03054277
283;DEUT4400.JSON;DEUT4468.JSON;0,2924192666;0,0932539683;0,2164948454;0,4432989691;-0,01136364;0,00039845
284;DEUT4400.JSON;DEUT4469.JSON;0,2820881226;0,0474777448;0,2577319588;0,5463917526;-0,01583689;-0,03787879
285;DEUT4400.JSON;DEUT4470.JSON;0,1571907499;0,0147928994;0,2371134021;0,4742268041;-0,03712177;-0,02638315
286;DEUT4400.JSON;DEUT4471.JSON;0,5885673235;0,0327380952;0,2474226804;0,5463917526;-0,01136364;-0,02298851
287;DEUT4400.JSON;DEUT4472.JSON;0,2244116037;0,1071428571;0,2680412371;0,3917525773;-0,00226839;-0,05555556
288;DEUT4400.JSON;DEUT4473.JSON;0,5128455118;0,0892857143;0,3092783505;0,4639175258;-0,03109718;-0,0212766
289;DEUT4400.JSON;DEUT4474.JSON;0,4546729611;0,0087719298;0,1855670103;0,3298969072;-0,03333333;-0,09526597
290;DEUT4400.JSON;DEUT4475.JSON;0,5143902658;0,0051107325;0,2474226804;0,4432989691;-0,00082262;-0,00355281
291;DEUT4400.JSON;DEUT4476.JSON;0,4377052545;0,1755952381;0,2886597938;0,4536082474;0,02067244;-0,01162791
292;DEUT4400.JSON;DEUT4477.JSON;0,5102798303;0,1071428571;0,2783505155;0,4329896907;-0,02222222;-0,03504547
293;DEUT4400.JSON;DEUT4478.JSON;0,2303981938;0,1279761905;0,2164948454;0,3505154639;-0,05951467;-0,11290323
294;DEUT4400.JSON;DEUT4479.JSON;0,5502873563;0;0,1826923077;0,625;-0,01086957;-0,01759677
295;DEUT4400.JSON;DEUT4480.JSON;0,2603632728;0,0079872204;0,2040816327;0,5612244898;-0,01633958;-0,03846154
296;DEUT4400.JSON;DEUT4481.JSON;0,5508518062;0,0228174603;0,2743362832;0,6017699115;0,00988682;-0,01465201
297;DEUT4400.JSON;DEUT4482.JSON;0,3306308155;0,125;0,2783505155;0,4020618557;-0,02380952;-0,05284553
298;DEUT4400.JSON;DEUT4483.JSON;0,476362947;0,0048154093;0,2886597938;0,587628866;0,01263316;0,01902066
299;DEUT4400.JSON;DEUT4484.JSON;0,2849834552;0,0018066847;0,2277227723;0,5148514851;-0,0008511;0,01484029
300;DEUT4400.JSON;DEUT4485.JSON;0,402059387;0,1428571429;0,2783505155;0,381443299;-0,04009793;-0,03683722
301;DEUT4400.JSON;DEUT4486.JSON;0,3076765189;0,1071428571;0,2268041237;0,4020618557;-0,02857143;-0,02550648
302;DEUT4400.JSON;DEUT4487.JSON;0,3535851122;0,130952381;0,2268041237;0,3711340206;-0,01428571;-0,12694706
303;DEUT4400.JSON;DEUT4488.JSON;0,5012999453;0,0208333333;0,2989690722;0,5257731959;-0,00892857;-0,07847636
304;DEUT4400.JSON;DEUT4489.JSON;0,3544403394;0,1577380952;0,206185567;0,3711340206;-0,02857143;-0,00439804
305;DEUT4400.JSON;DEUT4490.JSON;0,5021551724;0,0863095238;0,2783505155;0,5463917526;-0,01923077;-0,03561176
306;DEUT4400.JSON;DEUT4491.JSON;0,346743295;0,0297619048;0,2371134021;0,381443299;-0,01428571;-0,05957084
307;DEUT4400.JSON;DEUT4492.JSON;0,5012999453;0,0178571429;0,2577319588;0,5463917526;-0,01785714;-0,03302182
308;DEUT4400.JSON;DEUT4493.JSON;0,4978790367;0,0476190476;0,2680412371;0,5463917526;-0,00961538;-0,08463137
309;DEUT4400.JSON;DEUT4494.JSON;0,499589491;0,0057971014;0,2886597938;0,5360824742;-0,00892857;-0,07847636
310;DEUT4400.JSON;DEUT4495.JSON;0,4831862343;0,0476190476;0,2989690722;0,3917525773;-0,01315789;-0,0580955
311;DEUT4400.JSON;DEUT4496.JSON;0,4957751779;0;0,2577319588;0,5463917526;-0,01851852;-0,03426792
312;DEUT4400.JSON;DEUT4497.JSON;0,3544403394;0,1071428571;0,2577319588;0,381443299;-0,01388889;-0,07002725
313;DEUT4400.JSON;DEUT4498.JSON;0,4897543788;0,0083333333;0,2680412371;0,5567010309;-0,00892857;-0,07847636
314;DEUT4400.JSON;DEUT4499.JSON;0,3535851122;0,1130952381;0,2164948454;0,3608247423;-0,01470588;-0,14302971
315;DEUT4400.JSON;DEUT4500.JSON;0,3548679529;0,1041666667;0,2474226804;0,412371134;-0,02857143;-0,05341765
316;DEUT4400.JSON;DEUT4501.JSON;0,3110974275;0,2172619048;0,2164948454;0,3505154639;-0,01020408;-0,02151442
317;DEUT4400.JSON;DEUT4502.JSON;0,5923581178;0;0,2474226804;0,4845360825;-0,00694444;-0,01454496
318;DEUT4400.JSON;DEUT4503.JSON;0,3557231801;0,1130952381;0,1546391753;0,2371134021;-0,02272727;-0,04917581
319;DEUT4401.JSON;DEUT4398.JSON;0,3132950192;0,2766666667;0,2794117647;0,3676470588;-0,02486167;-0,13636364
320;DEUT4401.JSON;DEUT4399.JSON;0,4393857759;0,09375;0,2307692308;0,3538461538;-0,04347826;-0,12878788
321;DEUT4401.JSON;DEUT4400.JSON;0,2737411056;0,193452381;0,1855670103;0,2474226804;-0,04347826;-0,02952424
322;DEUT4401.JSON;DEUT4401.JSON;1;1;1;1;0,96978328;6,5514
323;DEUT4401.JSON;DEUT4402.JSON;0,5336990596;0,0148148148;0,2711864407;0,406779661;-0,04347826;-0,13377508
324;DEUT4401.JSON;DEUT4403.JSON;0,6509818008;0,0573770492;0,2307692308;0,5384615385;-0,04347826;-0,07794045
325;DEUT4401.JSON;DEUT4404.JSON;0,6108117816;0,2384615385;0,4074074074;0,5925925926;-0,02173913;-0,15896228
326;DEUT4401.JSON;DEUT4405.JSON;0,5674090038;1,11022302462516E-16;0,3333333333;0,5666666667;-0,04347826;-0,06662424
327;DEUT4401.JSON;DEUT4406.JSON;0,329699121;0,1811594203;0,4473684211;0,5526315789;0,04266981;-0,059269
328;DEUT4401.JSON;DEUT4407.JSON;0,2561844078;0,214673913;0,2527472527;0,2747252747;0,04227671;0,15204584
329;DEUT4401.JSON;DEUT4408.JSON;0,3183668582;0,1840277778;0,2413793103;0,3620689655;-0,04347826;-0,09266216
330;DEUT4401.JSON;DEUT4409.JSON;0,152695856;0,0735294118;0,296875;0,375;-0,02173913;-0,04685863
331;DEUT4401.JSON;DEUT4410.JSON;0,3025559589;0,2039473684;0,2678571429;0,375;-0,08466468;-0,10310699
332;DEUT4401.JSON;DEUT4411.JSON;0,5674090038;0;0,08;0,44;-0,02272727;-0,03011429
333;DEUT4401.JSON;DEUT4412.JSON;0,554916986;0,0696202532;0,2916666667;0,4791666667;-0,04347826;0,03775387
334;DEUT4401.JSON;DEUT4413.JSON;0,5309706258;0,0196078431;0,2711864407;0,406779661;-0,02173913;-0,25904414
335;DEUT4401.JSON;DEUT4414.JSON;0,3730603448;0,1166666667;0,3;0,4;-0,02173913;-0,00179307
336;DEUT4401.JSON;DEUT4415.JSON;0,3532088123;0;0,3255813953;0,488372093;-0,02173913;-0,03009381
337;DEUT4401.JSON;DEUT4416.JSON;0,420677682;0,15625;0,3043478261;0,3623188406;0,06056695;0,18917049
338;DEUT4401.JSON;DEUT4417.JSON;0,08409337;0,0388086643;0,1666666667;0,1893939394;-0,04347826;0,2985697
339;DEUT4401.JSON;DEUT4418.JSON;0,4045338442;0,1990740741;0,3409090909;0,4772727273;-0,02173913;-0,19157681
340;DEUT4401.JSON;DEUT4419.JSON;0,4617097701;0;0,2222222222;0,3333333333;-0,02173913;-0,00001341
341;DEUT4401.JSON;DEUT4420.JSON;0,4581178161;0;0,21875;0,328125;-0,02173913;-0,00001341
342;DEUT4401.JSON;DEUT4421.JSON;0,5492546695;0,0392156863;0,28;0,52;0,04206162;0,37448076
343;DEUT4401.JSON;DEUT4422.JSON;0,4595905172;0,1510416667;0,3;0,45;-0,02173913;0,00016697
344;DEUT4401.JSON;DEUT4423.JSON;0,2277873563;0,095;0,2380952381;0,2976190476;-0,00071945;0,05343215
345;DEUT4401.JSON;DEUT4424.JSON;0,5319683908;0;0,32;0,52;-0,02173913;0,00846784
346;DEUT4401.JSON;DEUT4425.JSON;0,6109913793;0,0206896552;0,3191489362;0,4468085106;-0,04347826;-0,08333333
347;DEUT4401.JSON;DEUT4426.JSON;0,6063218391;0,1339285714;0,3333333333;0,4791666667;-0,06440894;-0,12878788
348;DEUT4401.JSON;DEUT4427.JSON;0,3274066092;0,0347222222;0,2432432432;0,3378378378;-0,04347826;-0,08255455
349;DEUT4401.JSON;DEUT4428.JSON;0,5760296935;0,06;0,5;0,525;-0,00345631;0,04413966
350;DEUT4401.JSON;DEUT4429.JSON;0,5201905626;0,0163934426;0,3571428571;0,6071428571;-0,04347826;0,02015542
351;DEUT4401.JSON;DEUT4430.JSON;0,3238745211;0;0,3571428571;0,6071428571;-0,04347826;-0,13751857
352;DEUT4401.JSON;DEUT4431.JSON;0,556912516;0,2222222222;0,4375;0,53125;-0,04347826;0,13445758
353;DEUT4401.JSON;DEUT4432.JSON;0,6063218391;0,21875;0,4;0,6;-0,04347826;-0,01749798
354;DEUT4401.JSON;DEUT4433.JSON;0,3691930077;0;0,224137931;0,3620689655;-0,04347826;-0,13369972
355;DEUT4401.JSON;DEUT4434.JSON;0,3193646232;0,2118055556;0,2325581395;0,2906976744;-0,02173913;0,00835455
356;DEUT4401.JSON;DEUT4435.JSON;0,4551005747;0,1996527778;0,2923076923;0,3846153846;-0,04347826;-0,12169656
357;DEUT4401.JSON;DEUT4436.JSON;0,5773168103;1,11022302462516E-16;0,3333333333;0,5151515152;-0,04347826;-0,0085771
358;DEUT4401.JSON;DEUT4437.JSON;0,5728268678;0,09375;0,3703703704;0,4259259259;0,04186136;0,57864927
359;DEUT4401.JSON;DEUT4438.JSON;0,1957491082;0,0918803419;0,2884615385;0,4423076923;-0,02173913;0,02428485
360;DEUT4401.JSON;DEUT4439.JSON;0,1060914118;0,0410798122;0,2380952381;0,2976190476;0,06056695;0,27288076
361;DEUT4401.JSON;DEUT4440.JSON;0,3581463237;0,14453125;0,298245614;0,4385964912;-0,04347826;-0,02196189
362;DEUT4401.JSON;DEUT4441.JSON;0,5816271552;0,022556391;0,35;0,525;-0,02173913;-0,08551621
363;DEUT4401.JSON;DEUT4442.JSON;0,5581417625;0,03125;0,2653061224;0,3469387755;-0,04347826;-0,12153442
364;DEUT4401.JSON;DEUT4443.JSON;0,5725095785;0;0,2978723404;0,3829787234;-0,0202854;-0,02194848
365;DEUT4401.JSON;DEUT4444.JSON;0,2432650862;0,1572164948;0,2564102564;0,2948717949;-0,02130153;-0,05603939
366;DEUT4401.JSON;DEUT4445.JSON;0,2257543103;0,0147058824;0,2368421053;0,3157894737;-0,04347826;-0,06818182
367;DEUT4401.JSON;DEUT4446.JSON;0,5626346983;0,0496453901;0,3571428571;0,4761904762;-0,06440894;-0,13636364
368;DEUT4401.JSON;DEUT4447.JSON;0,3604076868;0,234375;0,3064516129;0,3709677419;-0,02173913;-0,05982727
369;DEUT4401.JSON;DEUT4448.JSON;0,2802442529;0,0625;0,2272727273;0,2840909091;-0,02173913;-0,11897549
370;DEUT4401.JSON;DEUT4449.JSON;0,2417684387;0,1380208333;0,1833333333;0,2083333333;-0,02173913;0,01534951
371;DEUT4401.JSON;DEUT4450.JSON;0,2387751437;0,1380208333;0,2;0,2272727273;-0,02173913;-0,10606061
372;DEUT4401.JSON;DEUT4451.JSON;0,4565972222;0,203125;0,2790697674;0,4186046512;-0,08466468;-0,12878788
373;DEUT4401.JSON;DEUT4452.JSON;0,536637931;0,0366972477;0,3076923077;0,5128205128;-0,03997745;-0,0690019
374;DEUT4401.JSON;DEUT4453.JSON;0,5549568966;0;0,3793103448;0,6206896552;-0,00038568;0,01670909
375;DEUT4401.JSON;DEUT4454.JSON;0,5287356322;0,05;0,3548387097;0,5483870968;-0,04026671;-0,02952424
376;DEUT4401.JSON;DEUT4455.JSON;0,2374437781;0,0913978495;0,3;0,5333333333;-0,02173913;-0,10606061
377;DEUT4401.JSON;DEUT4456.JSON;0,4182231801;0,024;0,3448275862;0,5172413793;-0,02173913;-0,04467576
378;DEUT4401.JSON;DEUT4457.JSON;0,2387751437;0,1269430052;0,2258064516;0,2688172043;-0,04347826;-0,14335304
379;DEUT4401.JSON;DEUT4458.JSON;0,4311542146;0,0625;0,2835820896;0,328358209;0,08182398;0,30846959
380;DEUT4401.JSON;DEUT4459.JSON;0,196408046;0,1466942149;0,2666666667;0,32;-0,0004821;-0,10207985
381;DEUT4401.JSON;DEUT4460.JSON;0,3123802682;0,1631944444;0,2386363636;0,2840909091;-0,04321125;-0,11965455
382;DEUT4401.JSON;DEUT4461.JSON;0,2144971264;0,1075;0,1301775148;0,1479289941;-0,04321125;-0,15151515
383;DEUT4401.JSON;DEUT4462.JSON;0,4446240421;0,0989583333;0,3035714286;0,4107142857;-0,04347826;-0,1689102
384;DEUT4401.JSON;DEUT4463.JSON;0,3951149425;0,0162601626;0,3396226415;0,4528301887;-0,04026671;0,18081594
385;DEUT4401.JSON;DEUT4464.JSON;0,505387931;0,02;0,1857142857;0,3285714286;-0,02173913;-0,07120007
386;DEUT4401.JSON;DEUT4465.JSON;0,3919449006;0,0134228188;0,243902439;0,3048780488;-0,02173913;-0,07233943
387;DEUT4401.JSON;DEUT4466.JSON;0,0845376944;0,0338827839;0,22;0,25;-0,08466468;-0,10310699
388;DEUT4401.JSON;DEUT4467.JSON;0,4401340996;0,109375;0,2833333333;0,4;-0,02173913;-0,06974698
389;DEUT4401.JSON;DEUT4468.JSON;0,5835543767;0;0,2553191489;0,4255319149;-0,02173913;-0,11401331
390;DEUT4401.JSON;DEUT4469.JSON;0,4042677735;0,0143884892;0,2608695652;0,347826087;-0,03929509;0,05779789
391;DEUT4401.JSON;DEUT4470.JSON;0,3320761494;0;0,3018867925;0,3962264151;-0,02173913;-0,10640216
392;DEUT4401.JSON;DEUT4471.JSON;0,3521072797;0,0875;0,2444444444;0,2777777778;0,08861051;0,29779091
393;DEUT4401.JSON;DEUT4472.JSON;0,4804837165;0,0495867769;0,3333333333;0,5128205128;-0,02486167;-0,13636364
394;DEUT4401.JSON;DEUT4473.JSON;0,4655771073;0,234375;0,38;0,46;-0,04347826;-0,09090909
395;DEUT4401.JSON;DEUT4474.JSON;0,5064313082;0,063583815;0,375;0,5625;-0,02173913;-0,14946087
396;DEUT4401.JSON;DEUT4475.JSON;0,1779588721;0,1220930233;0,1956521739;0,2608695652;-0,02173913;-0,05225152
397;DEUT4401.JSON;DEUT4476.JSON;0,4922413793;0,075;0,3695652174;0,4347826087;-0,04347826;-0,06818182
398;DEUT4401.JSON;DEUT4477.JSON;0,4580938697;0,1822916667;0,3617021277;0,4680851064;0,02101968;0,1164057
399;DEUT4401.JSON;DEUT4478.JSON;0,6118295019;0,0294117647;0,3235294118;0,5;-0,04347826;-0,17455507
400;DEUT4401.JSON;DEUT4479.JSON;0,3491139847;0;0,1730769231;0,2403846154;-0,02173913;-0,08892607
401;DEUT4401.JSON;DEUT4480.JSON;0,0771978875;0,0538720539;0,2142857143;0,2551020408;-0,04347826;-0,20454545
402;DEUT4401.JSON;DEUT4481.JSON;0,3383381226;0,0916666667;0,1592920354;0,2212389381;-0,00127572;-0,10606061
403;DEUT4401.JSON;DEUT4482.JSON;0,599137931;0;0,3863636364;0,5;0,02101968;-0,01913202
404;DEUT4401.JSON;DEUT4483.JSON;0,1586845466;0,1137931034;0,2702702703;0,3378378378;0,01698485;0,30873017
405;DEUT4401.JSON;DEUT4484.JSON;0,0881879136;0,0622641509;0,1782178218;0,2475247525;-0,04347826;0,27895758
406;DEUT4401.JSON;DEUT4485.JSON;0,568885696;0,2152777778;0,3333333333;0,5128205128;-0,02173913;-0,07563953
407;DEUT4401.JSON;DEUT4486.JSON;0,6226908867;0,034965035;0,3333333333;0,4358974359;-0,08418999;-0,02039091
408;DEUT4401.JSON;DEUT4487.JSON;0,597341954;0,0625;0,3243243243;0,4864864865;-0,02173913;-0,23351143
409;DEUT4401.JSON;DEUT4488.JSON;0,4491139847;0,046875;0,275862069;0,3620689655;-0,02173913;-0,23351143
410;DEUT4401.JSON;DEUT4489.JSON;0,5999461207;0,0148148148;0,3243243243;0,4324324324;-0,08418999;-0,09770606
411;DEUT4401.JSON;DEUT4490.JSON;0,4491139847;0,125;0,2407407407;0,3148148148;-0,02173913;-0,11987506
412;DEUT4401.JSON;DEUT4491.JSON;0,5928520115;0;0,3243243243;0,4594594595;-0,04347826;-0,10562725
413;DEUT4401.JSON;DEUT4492.JSON;0,4326508621;0,03125;0,275862069;0,3448275862;-0,02173913;-0,11987506
414;DEUT4401.JSON;DEUT4493.JSON;0,4461206897;0,1145833333;0,2407407407;0,2962962963;-0,02173913;-0,23351143
415;DEUT4401.JSON;DEUT4494.JSON;0,4386374521;0,1770833333;0,3103448276;0,3793103448;-0,02173913;-0,23351143
416;DEUT4401.JSON;DEUT4495.JSON;0,4842280564;0,0555555556;0,3;0,475;-0,00393099;0,17735758
417;DEUT4401.JSON;DEUT4496.JSON;0,4431273946;0,0100502513;0,25;0,3035714286;-0,02173913;-0,11987506
418;DEUT4401.JSON;DEUT4497.JSON;0,5995869253;0,046875;0,3684210526;0,5;-0,02173913;-0,09111236
419;DEUT4401.JSON;DEUT4498.JSON;0,4438757184;0,0621761658;0,2586206897;0,3275862069;-0,02173913;-0,23351143
420;DEUT4401.JSON;DEUT4499.JSON;0,6040768678;0,1328125;0,3055555556;0,4722222222;-0,02173913;-0,2074217
421;DEUT4401.JSON;DEUT4500.JSON;0,6242816092;0,0234375;0,243902439;0,4634146341;-0,02173913;-0,11987506
422;DEUT4401.JSON;DEUT4501.JSON;0,4750615764;0,0517241379;0,3333333333;0,431372549;-0,0025811;0,39588283
423;DEUT4401.JSON;DEUT4502.JSON;0,2455100575;0,1726804124;0,2567567568;0,3378378378;-0,0025811;0,22756743
424;DEUT4401.JSON;DEUT4503.JSON;0,5591774425;0,196969697;0,4;0,52;-0,00269843;0,23840397
425;DEUT4402.JSON;DEUT4398.JSON;0,4026436782;0,1066666667;0,25;0,6176470588;-0,02620206;-0,07758364
426;DEUT4402.JSON;DEUT4399.JSON;0,5335249042;0;0,1538461538;0,5538461538;-0,00877193;-0,07738095
427;DEUT4402.JSON;DEUT4400.JSON;0,3612137384;0,0982142857;0,2783505155;0,4845360825;-0,00877193;-0,03510326
428;DEUT4402.JSON;DEUT4401.JSON;0,5336990596;0,0148148148;0,2711864407;0,406779661;-0,04347826;-0,13377508
429;DEUT4402.JSON;DEUT4402.JSON;1;1;1;1;0,99007883;6,5514
430;DEUT4402.JSON;DEUT4403.JSON;0,5305207245;0;0,2542372881;0,4406779661;-0,02083333;-0,09903421
431;DEUT4402.JSON;DEUT4404.JSON;0,6016631836;0,011627907;0,2881355932;0,4406779661;-0,05944046;-0,20821542
432;DEUT4402.JSON;DEUT4405.JSON;0,4258969;0;0,3050847458;0,4576271186;-0,07074621;-0,22222222
433;DEUT4402.JSON;DEUT4406.JSON;0,3960234956;0,0035842294;0,3220338983;0,5762711864;-0,02777778;-0,09679179
434;DEUT4402.JSON;DEUT4407.JSON;0,3422976012;0,1358695652;0,2527472527;0,5384615385;-0,00877193;-0,06173514
435;DEUT4402.JSON;DEUT4408.JSON;0,4214160281;0,0902777778;0,1186440678;0,5593220339;-0,02637752;-0,04492265
436;DEUT4402.JSON;DEUT4409.JSON;0,1986728675;0;0,296875;0,59375;-0,02607038;-0,05956197
437;DEUT4402.JSON;DEUT4410.JSON;0,4001814882;0,0855263158;0,186440678;0,5423728814;-0,01960784;-0,03900725
438;DEUT4402.JSON;DEUT4411.JSON;0,5956548241;0,1363636364;0,186440678;0,406779661;-0,04545455;-0,15104456
